ccdc_id,misc-dent-ax,misc-dent-eq,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
DOMQON,3.000000,3.000000,234.776400,543.368000,883.209200,1081.315600,930.000000,2282.000000,3452.000000,3658.000000,38.000000,84.000000,138.000000,170.000000,222.000000,564.000000,832.000000,898.000000,16.024600,40.918400,63.192200,71.242600,234.776400,543.368000,883.209200,1081.315600,930.000000,2282.000000,3452.000000,3658.000000,38.000000,84.000000,138.000000,170.000000,222.000000,564.000000,832.000000,898.000000,16.024600,40.918400,63.192200,71.242600,9.241600,15.504000,31.752800,52.561600,49.000000,84.000000,171.500000,196.000000,2.000000,4.000000,7.000000,4.000000,12.000000,25.000000,28.000000,0.562500,1.155000,2.302500,3.127500,9.241600,15.504000,31.256267,55.966400,49.000000,84.000000,169.166667,252.000000,2.000000,4.000000,7.000000,4.000000,12.000000,24.333333,32.000000,0.562500,1.155000,2.307500,3.507500,3.348900,33.379200,55.998000,76.457400,676.000000,1092.000000,1872.000000,2548.000000,12.000000,16.000000,108.000000,216.000000,300.000000,1.562500,5.625000,11.550000,15.350000,472.901700,1153.494400,2155.662400,3047.821200,2536.000000,6748.000000,12118.000000,16388.000000,77.000000,180.000000,330.000000,468.000000,510.000000,1416.000000,2514.000000,3448.000000,33.611700,93.086800,166.359400,228.745200,0.980000,1.715000,3.990000,2.000000,3.500000,21.000000,-2.000000,-4.500000,0.000000,-0.040000,-0.070000,1.080000,0.980000,1.878333,2.870000,2.000000,3.833333,13.000000,-2.000000,-4.166667,-2.000000,-0.040000,-0.076667,0.573333,-7.260000,-8.640000,-12.500000,114.000000,240.000000,318.000000,18.000000,36.000000,46.000000,3.000000,5.760000,7.720000
DOMQUT,3.000000,3.000000,229.936400,529.992000,860.769200,1034.279600,929.000000,2268.000000,3428.000000,3608.000000,37.000000,82.000000,134.000000,162.000000,216.000000,546.000000,798.000000,852.000000,15.887700,40.363400,62.052600,68.978200,229.936400,529.992000,860.769200,1034.279600,929.000000,2268.000000,3428.000000,3608.000000,37.000000,82.000000,134.000000,162.000000,216.000000,546.000000,798.000000,852.000000,15.887700,40.363400,62.052600,68.978200,9.241600,15.504000,31.752800,49.217600,49.000000,84.000000,171.500000,192.500000,2.000000,4.000000,6.500000,4.000000,12.000000,24.000000,27.000000,0.562500,1.155000,2.302500,2.988750,9.241600,15.504000,31.256267,54.851733,49.000000,84.000000,169.166667,250.833333,2.000000,4.000000,6.833333,4.000000,12.000000,24.000000,30.333333,0.562500,1.155000,2.307500,3.461250,3.348900,33.379200,55.998000,76.457400,676.000000,1092.000000,1872.000000,2548.000000,12.000000,16.000000,108.000000,216.000000,288.000000,1.562500,5.625000,11.550000,15.350000,463.221700,1126.742400,2110.782400,2953.749200,2534.000000,6720.000000,12070.000000,16288.000000,75.000000,176.000000,322.000000,452.000000,498.000000,1380.000000,2442.000000,3324.000000,33.337900,91.976800,164.080200,224.216400,0.980000,1.715000,3.570000,2.000000,3.500000,18.000000,-2.000000,-4.000000,-0.500000,-0.040000,-0.070000,0.890000,0.980000,1.878333,2.730000,2.000000,3.833333,12.000000,-2.000000,-4.000000,-1.500000,-0.040000,-0.076667,0.510000,-7.260000,-8.640000,-12.500000,114.000000,240.000000,318.000000,18.000000,36.000000,48.000000,3.000000,5.760000,7.720000
DOMQUT01,3.000000,3.000000,229.936400,529.992000,860.769200,1034.279600,929.000000,2268.000000,3428.000000,3608.000000,37.000000,82.000000,134.000000,162.000000,216.000000,546.000000,798.000000,852.000000,15.887700,40.363400,62.052600,68.978200,229.936400,529.992000,860.769200,1034.279600,929.000000,2268.000000,3428.000000,3608.000000,37.000000,82.000000,134.000000,162.000000,216.000000,546.000000,798.000000,852.000000,15.887700,40.363400,62.052600,68.978200,9.241600,15.504000,31.752800,49.217600,49.000000,84.000000,171.500000,192.500000,2.000000,4.000000,6.500000,4.000000,12.000000,24.000000,27.000000,0.562500,1.155000,2.302500,2.988750,9.241600,15.504000,31.256267,54.851733,49.000000,84.000000,169.166667,250.833333,2.000000,4.000000,6.833333,4.000000,12.000000,24.000000,30.333333,0.562500,1.155000,2.307500,3.461250,3.348900,33.379200,55.998000,76.457400,676.000000,1092.000000,1872.000000,2548.000000,12.000000,16.000000,108.000000,216.000000,288.000000,1.562500,5.625000,11.550000,15.350000,463.221700,1126.742400,2110.782400,2953.749200,2534.000000,6720.000000,12070.000000,16288.000000,75.000000,176.000000,322.000000,452.000000,498.000000,1380.000000,2442.000000,3324.000000,33.337900,91.976800,164.080200,224.216400,0.980000,1.715000,3.570000,2.000000,3.500000,18.000000,-2.000000,-4.000000,-0.500000,-0.040000,-0.070000,0.890000,0.980000,1.878333,2.730000,2.000000,3.833333,12.000000,-2.000000,-4.000000,-1.500000,-0.040000,-0.076667,0.510000,-7.260000,-8.640000,-12.500000,114.000000,240.000000,318.000000,18.000000,36.000000,48.000000,3.000000,5.760000,7.720000
DOMQUT02,3.000000,3.000000,229.936400,529.992000,860.769200,1034.279600,929.000000,2268.000000,3428.000000,3608.000000,37.000000,82.000000,134.000000,162.000000,216.000000,546.000000,798.000000,852.000000,15.887700,40.363400,62.052600,68.978200,229.936400,529.992000,860.769200,1034.279600,929.000000,2268.000000,3428.000000,3608.000000,37.000000,82.000000,134.000000,162.000000,216.000000,546.000000,798.000000,852.000000,15.887700,40.363400,62.052600,68.978200,9.241600,15.504000,31.752800,49.217600,49.000000,84.000000,171.500000,192.500000,2.000000,4.000000,6.500000,4.000000,12.000000,24.000000,27.000000,0.562500,1.155000,2.302500,2.988750,9.241600,15.504000,31.256267,54.851733,49.000000,84.000000,169.166667,250.833333,2.000000,4.000000,6.833333,4.000000,12.000000,24.000000,30.333333,0.562500,1.155000,2.307500,3.461250,3.348900,33.379200,55.998000,76.457400,676.000000,1092.000000,1872.000000,2548.000000,12.000000,16.000000,108.000000,216.000000,288.000000,1.562500,5.625000,11.550000,15.350000,463.221700,1126.742400,2110.782400,2953.749200,2534.000000,6720.000000,12070.000000,16288.000000,75.000000,176.000000,322.000000,452.000000,498.000000,1380.000000,2442.000000,3324.000000,33.337900,91.976800,164.080200,224.216400,0.980000,1.715000,3.570000,2.000000,3.500000,18.000000,-2.000000,-4.000000,-0.500000,-0.040000,-0.070000,0.890000,0.980000,1.878333,2.730000,2.000000,3.833333,12.000000,-2.000000,-4.000000,-1.500000,-0.040000,-0.076667,0.510000,-7.260000,-8.640000,-12.500000,114.000000,240.000000,318.000000,18.000000,36.000000,48.000000,3.000000,5.760000,7.720000
DOQRAC,2.000000,1.666667,112.326950,238.170000,424.504500,499.774800,308.000000,708.000000,873.000000,948.000000,19.500000,38.000000,70.000000,84.000000,108.000000,262.000000,355.000000,438.000000,6.028750,14.984200,21.943800,26.573400,87.140167,179.503000,309.071000,346.559200,246.666667,536.000000,624.000000,646.000000,15.000000,28.666667,51.333333,58.000000,80.000000,189.333333,245.333333,294.000000,4.738833,11.339533,15.857800,18.270600,9.241600,15.504000,35.036000,32.649600,49.000000,84.000000,87.500000,73.500000,2.000000,5.000000,4.500000,5.000000,19.000000,24.500000,16.500000,0.562500,1.155000,1.837500,1.533750,9.241600,12.920000,25.941333,28.454400,49.000000,70.000000,72.333333,56.000000,1.666667,3.666667,4.000000,3.666667,13.333333,17.666667,12.000000,0.562500,0.962500,1.417500,1.300000,3.348900,33.379200,55.998000,98.545500,676.000000,1092.000000,1872.000000,1014.000000,12.000000,24.000000,108.000000,252.000000,198.000000,1.562500,5.625000,11.550000,12.600000,301.536000,667.436400,1394.661000,2058.663000,1540.000000,3984.000000,7212.000000,8250.000000,52.000000,108.000000,222.000000,330.000000,330.000000,912.000000,1644.000000,2280.000000,17.938000,49.318800,91.234200,140.671800,0.980000,3.675000,2.940000,2.000000,22.500000,21.000000,-2.000000,4.500000,4.000000,-0.040000,1.300000,1.330000,0.816667,2.613333,2.800000,1.666667,15.333333,20.000000,-1.666667,2.000000,2.666667,-0.033333,0.860000,1.266667,-7.260000,-8.640000,-9.930000,114.000000,240.000000,585.000000,18.000000,30.000000,111.000000,3.000000,5.760000,19.920000
DOQRAC01,2.000000,1.666667,112.326950,238.170000,424.504500,499.774800,308.000000,708.000000,873.000000,948.000000,19.500000,38.000000,70.000000,84.000000,108.000000,262.000000,355.000000,438.000000,6.028750,14.984200,21.943800,26.573400,87.140167,179.503000,309.071000,346.559200,246.666667,536.000000,624.000000,646.000000,15.000000,28.666667,51.333333,58.000000,80.000000,189.333333,245.333333,294.000000,4.738833,11.339533,15.857800,18.270600,9.241600,15.504000,35.036000,32.649600,49.000000,84.000000,87.500000,73.500000,2.000000,5.000000,4.500000,5.000000,19.000000,24.500000,16.500000,0.562500,1.155000,1.837500,1.533750,9.241600,12.920000,25.941333,28.454400,49.000000,70.000000,72.333333,56.000000,1.666667,3.666667,4.000000,3.666667,13.333333,17.666667,12.000000,0.562500,0.962500,1.417500,1.300000,3.348900,33.379200,55.998000,98.545500,676.000000,1092.000000,1872.000000,1014.000000,12.000000,24.000000,108.000000,252.000000,198.000000,1.562500,5.625000,11.550000,12.600000,301.536000,667.436400,1394.661000,2058.663000,1540.000000,3984.000000,7212.000000,8250.000000,52.000000,108.000000,222.000000,330.000000,330.000000,912.000000,1644.000000,2280.000000,17.938000,49.318800,91.234200,140.671800,0.980000,3.675000,2.940000,2.000000,22.500000,21.000000,-2.000000,4.500000,4.000000,-0.040000,1.300000,1.330000,0.816667,2.613333,2.800000,1.666667,15.333333,20.000000,-1.666667,2.000000,2.666667,-0.033333,0.860000,1.266667,-7.260000,-8.640000,-9.930000,114.000000,240.000000,585.000000,18.000000,30.000000,111.000000,3.000000,5.760000,19.920000
DUCFOW,6.000000,6.000000,356.709600,803.250000,1396.788000,1825.237200,1188.000000,2916.000000,4020.000000,4386.000000,60.000000,126.000000,222.000000,300.000000,348.000000,888.000000,1290.000000,1578.000000,21.711600,55.763400,85.590600,104.221200,356.709600,803.250000,1396.788000,1825.237200,1188.000000,2916.000000,4020.000000,4386.000000,60.000000,126.000000,222.000000,300.000000,348.000000,888.000000,1290.000000,1578.000000,21.711600,55.763400,85.590600,104.221200,9.241600,19.380000,46.664000,52.987200,49.000000,105.000000,150.500000,168.000000,2.500000,6.500000,7.000000,6.500000,24.000000,36.500000,32.500000,0.562500,1.443750,2.703750,2.812500,9.241600,19.380000,46.664000,52.987200,49.000000,105.000000,150.500000,168.000000,2.500000,6.500000,7.000000,6.500000,24.000000,36.500000,32.500000,0.562500,1.443750,2.703750,2.812500,3.348900,33.379200,69.997500,112.545000,676.000000,1092.000000,2340.000000,1482.000000,15.000000,27.000000,126.000000,324.000000,234.000000,1.562500,5.625000,14.437500,15.487500,360.058500,870.008400,1814.031000,2916.180000,1864.000000,5100.000000,10170.000000,12054.000000,61.000000,138.000000,282.000000,468.000000,420.000000,1248.000000,2472.000000,3576.000000,23.274100,67.013400,131.340600,201.211200,1.225000,4.410000,3.850000,2.500000,24.000000,25.000000,-2.500000,3.500000,5.500000,-0.050000,1.270000,1.500000,1.225000,4.410000,3.850000,2.500000,24.000000,25.000000,-2.500000,3.500000,5.500000,-0.050000,1.270000,1.500000,-7.260000,-10.800000,-12.090000,114.000000,300.000000,645.000000,15.000000,36.000000,123.000000,3.000000,7.200000,21.360000
DUKJAW,2.000000,1.500000,216.493000,501.701000,803.123200,964.529200,904.000000,2198.000000,3274.000000,3550.000000,34.000000,76.000000,122.000000,150.000000,198.000000,504.000000,754.000000,822.000000,14.990600,37.961600,58.230600,65.540600,119.446750,265.181500,409.404800,482.264600,622.500000,1237.000000,1749.000000,1775.000000,18.500000,40.000000,62.000000,75.000000,102.000000,256.000000,378.000000,411.000000,8.593200,20.343700,29.880300,32.770300,9.241600,15.504000,29.944000,39.185600,49.000000,84.000000,133.000000,182.000000,2.000000,4.000000,5.000000,4.000000,12.000000,20.000000,24.000000,0.562500,1.155000,2.010000,2.572500,9.241600,11.628000,18.893600,19.592800,49.000000,63.000000,122.500000,91.000000,1.500000,2.500000,2.500000,2.500000,7.000000,10.500000,12.000000,0.562500,0.866250,1.387500,1.286250,3.348900,33.379200,46.665000,62.878800,676.000000,1092.000000,1560.000000,2184.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.625000,12.100000,481.135900,1127.484400,2008.197200,2731.033600,3166.000000,7132.000000,11586.000000,15136.000000,75.000000,172.000000,298.000000,416.000000,470.000000,1272.000000,2144.000000,2732.000000,35.935300,92.624800,155.646200,206.161200,0.980000,2.310000,2.310000,2.000000,9.000000,9.000000,-2.000000,-2.000000,-2.000000,-0.040000,0.320000,0.320000,0.735000,1.385000,1.155000,1.500000,0.000000,4.500000,-1.500000,-1.000000,-1.000000,-0.030000,0.025000,0.160000,-7.260000,-7.200000,-8.740000,114.000000,200.000000,280.000000,20.000000,32.000000,54.000000,3.000000,4.800000,7.820000
DUKJAW01,2.000000,1.500000,216.493000,501.701000,803.123200,964.529200,904.000000,2198.000000,3274.000000,3550.000000,34.000000,76.000000,122.000000,150.000000,198.000000,504.000000,754.000000,822.000000,14.990600,37.961600,58.230600,65.540600,119.446750,265.181500,409.404800,482.264600,622.500000,1237.000000,1749.000000,1775.000000,18.500000,40.000000,62.000000,75.000000,102.000000,256.000000,378.000000,411.000000,8.593200,20.343700,29.880300,32.770300,9.241600,15.504000,29.944000,39.185600,49.000000,84.000000,133.000000,182.000000,2.000000,4.000000,5.000000,4.000000,12.000000,20.000000,24.000000,0.562500,1.155000,2.010000,2.572500,9.241600,11.628000,18.893600,19.592800,49.000000,63.000000,122.500000,91.000000,1.500000,2.500000,2.500000,2.500000,7.000000,10.500000,12.000000,0.562500,0.866250,1.387500,1.286250,3.348900,33.379200,46.665000,62.878800,676.000000,1092.000000,1560.000000,2184.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.625000,12.100000,481.135900,1127.484400,2008.197200,2731.033600,3166.000000,7132.000000,11586.000000,15136.000000,75.000000,172.000000,298.000000,416.000000,470.000000,1272.000000,2144.000000,2732.000000,35.935300,92.624800,155.646200,206.161200,0.980000,2.310000,2.310000,2.000000,9.000000,9.000000,-2.000000,-2.000000,-2.000000,-0.040000,0.320000,0.320000,0.735000,1.385000,1.155000,1.500000,0.000000,4.500000,-1.500000,-1.000000,-1.000000,-0.030000,0.025000,0.160000,-7.260000,-7.200000,-8.740000,114.000000,200.000000,280.000000,20.000000,32.000000,54.000000,3.000000,4.800000,7.820000
DUKJIE,2.000000,1.500000,216.493000,501.701000,803.123200,964.186200,904.000000,2198.000000,3274.000000,3540.000000,34.000000,76.000000,122.000000,150.000000,198.000000,504.000000,754.000000,826.000000,14.990600,37.961600,58.230600,65.556600,119.446750,265.181500,409.404800,482.093100,622.500000,1237.000000,1749.000000,1770.000000,18.500000,40.000000,62.000000,75.000000,102.000000,256.000000,378.000000,413.000000,8.593200,20.343700,29.880300,32.778300,9.241600,15.504000,29.944000,39.185600,49.000000,84.000000,133.000000,182.000000,2.000000,4.000000,5.000000,4.000000,12.000000,20.000000,24.000000,0.562500,1.155000,2.010000,2.572500,9.241600,11.628000,18.893600,19.592800,49.000000,63.000000,122.500000,91.000000,1.500000,2.500000,2.500000,2.500000,7.000000,10.500000,12.000000,0.562500,0.866250,1.387500,1.286250,3.348900,33.379200,46.665000,62.878800,676.000000,1092.000000,1560.000000,2184.000000,10.000000,14.000000,96.000000,168.000000,180.000000,1.562500,5.625000,9.625000,12.100000,481.135900,1127.484400,2008.197200,2730.347600,3166.000000,7132.000000,11586.000000,15116.000000,75.000000,172.000000,298.000000,416.000000,470.000000,1272.000000,2144.000000,2740.000000,35.935300,92.624800,155.646200,206.193200,0.980000,2.310000,2.310000,2.000000,9.000000,9.000000,-2.000000,-2.000000,-2.000000,-0.040000,0.320000,0.320000,0.735000,1.385000,1.155000,1.500000,0.000000,4.500000,-1.500000,-1.000000,-1.000000,-0.030000,0.025000,0.160000,-7.260000,-7.200000,-8.740000,114.000000,200.000000,280.000000,20.000000,32.000000,54.000000,3.000000,4.800000,7.820000
DULBUK,3.000000,3.000000,230.535100,514.896000,905.900800,1107.237200,1218.000000,2364.000000,3796.000000,3816.000000,39.000000,82.000000,148.000000,178.000000,230.000000,582.000000,844.000000,848.000000,15.262900,38.269000,61.564000,69.270200,230.535100,514.896000,905.900800,1107.237200,1218.000000,2364.000000,3796.000000,3816.000000,39.000000,82.000000,148.000000,178.000000,230.000000,582.000000,844.000000,848.000000,15.262900,38.269000,61.564000,69.270200,9.241600,15.504000,38.851200,70.497600,49.000000,84.000000,280.000000,147.000000,2.000000,5.000000,10.000000,4.000000,14.000000,34.000000,26.000000,0.562500,1.155000,3.075000,3.360000,9.241600,15.504000,33.622400,60.364267,49.000000,84.000000,205.333333,301.000000,2.000000,4.333333,8.000000,4.000000,12.666667,27.333333,26.000000,0.562500,1.155000,2.565000,3.645000,3.348900,33.379200,55.998000,93.549600,676.000000,1092.000000,1872.000000,4160.000000,12.000000,20.000000,108.000000,240.000000,408.000000,1.562500,5.625000,11.550000,20.500000,464.419100,1096.550400,2201.045600,3133.848800,3112.000000,6912.000000,12806.000000,19928.000000,79.000000,176.000000,350.000000,492.000000,526.000000,1460.000000,2622.000000,3660.000000,32.088300,87.788000,163.103000,235.100400,0.980000,2.420000,7.210000,2.000000,-5.000000,49.000000,-3.000000,-7.000000,7.000000,-0.040000,-0.350000,3.020000,0.980000,2.113333,4.463333,2.000000,1.000000,13.000000,-2.333333,-5.000000,3.000000,-0.040000,-0.170000,1.140000,-7.260000,-8.640000,-14.520000,114.000000,240.000000,360.000000,18.000000,32.000000,52.000000,3.000000,5.760000,8.600000
DULBUK02,3.000000,3.000000,230.535100,514.896000,905.900800,1107.237200,1218.000000,2364.000000,3796.000000,3816.000000,39.000000,82.000000,148.000000,178.000000,230.000000,582.000000,844.000000,848.000000,15.262900,38.269000,61.564000,69.270200,230.535100,514.896000,905.900800,1107.237200,1218.000000,2364.000000,3796.000000,3816.000000,39.000000,82.000000,148.000000,178.000000,230.000000,582.000000,844.000000,848.000000,15.262900,38.269000,61.564000,69.270200,9.241600,15.504000,38.851200,70.497600,49.000000,84.000000,280.000000,147.000000,2.000000,5.000000,10.000000,4.000000,14.000000,34.000000,26.000000,0.562500,1.155000,3.075000,3.360000,9.241600,15.504000,33.622400,60.364267,49.000000,84.000000,205.333333,301.000000,2.000000,4.333333,8.000000,4.000000,12.666667,27.333333,26.000000,0.562500,1.155000,2.565000,3.645000,3.348900,33.379200,55.998000,93.549600,676.000000,1092.000000,1872.000000,4160.000000,12.000000,20.000000,108.000000,240.000000,408.000000,1.562500,5.625000,11.550000,20.500000,464.419100,1096.550400,2201.045600,3133.848800,3112.000000,6912.000000,12806.000000,19928.000000,79.000000,176.000000,350.000000,492.000000,526.000000,1460.000000,2622.000000,3660.000000,32.088300,87.788000,163.103000,235.100400,0.980000,2.420000,7.210000,2.000000,-5.000000,49.000000,-3.000000,-7.000000,7.000000,-0.040000,-0.350000,3.020000,0.980000,2.113333,4.463333,2.000000,1.000000,13.000000,-2.333333,-5.000000,3.000000,-0.040000,-0.170000,1.140000,-7.260000,-8.640000,-14.520000,114.000000,240.000000,360.000000,18.000000,32.000000,52.000000,3.000000,5.760000,8.600000
DULCIZ,3.000000,3.000000,230.535100,514.896000,905.900800,1107.237200,1218.000000,2364.000000,3796.000000,3816.000000,39.000000,82.000000,148.000000,178.000000,230.000000,582.000000,844.000000,848.000000,15.262900,38.269000,61.564000,69.270200,230.535100,514.896000,905.900800,1107.237200,1218.000000,2364.000000,3796.000000,3816.000000,39.000000,82.000000,148.000000,178.000000,230.000000,582.000000,844.000000,848.000000,15.262900,38.269000,61.564000,69.270200,9.241600,15.504000,38.851200,70.497600,49.000000,84.000000,280.000000,147.000000,2.000000,5.000000,10.000000,4.000000,14.000000,34.000000,26.000000,0.562500,1.155000,3.075000,3.360000,9.241600,15.504000,33.622400,60.364267,49.000000,84.000000,205.333333,301.000000,2.000000,4.333333,8.000000,4.000000,12.666667,27.333333,26.000000,0.562500,1.155000,2.565000,3.645000,3.348900,33.379200,55.998000,93.549600,676.000000,1092.000000,1872.000000,4160.000000,12.000000,20.000000,108.000000,240.000000,408.000000,1.562500,5.625000,11.550000,20.500000,464.419100,1096.550400,2201.045600,3133.848800,3112.000000,6912.000000,12806.000000,19928.000000,79.000000,176.000000,350.000000,492.000000,526.000000,1460.000000,2622.000000,3660.000000,32.088300,87.788000,163.103000,235.100400,0.980000,2.420000,7.210000,2.000000,-5.000000,49.000000,-3.000000,-7.000000,7.000000,-0.040000,-0.350000,3.020000,0.980000,2.113333,4.463333,2.000000,1.000000,13.000000,-2.333333,-5.000000,3.000000,-0.040000,-0.170000,1.140000,-7.260000,-8.640000,-14.520000,114.000000,240.000000,360.000000,18.000000,32.000000,52.000000,3.000000,5.760000,8.600000
DULCOF,3.000000,3.000000,230.535100,514.896000,905.900800,1107.237200,1218.000000,2364.000000,3796.000000,3816.000000,39.000000,82.000000,148.000000,178.000000,230.000000,582.000000,844.000000,848.000000,15.262900,38.269000,61.564000,69.270200,230.535100,514.896000,905.900800,1107.237200,1218.000000,2364.000000,3796.000000,3816.000000,39.000000,82.000000,148.000000,178.000000,230.000000,582.000000,844.000000,848.000000,15.262900,38.269000,61.564000,69.270200,9.241600,15.504000,38.851200,70.497600,49.000000,84.000000,280.000000,147.000000,2.000000,5.000000,10.000000,4.000000,14.000000,34.000000,26.000000,0.562500,1.155000,3.075000,3.360000,9.241600,15.504000,33.622400,60.364267,49.000000,84.000000,205.333333,301.000000,2.000000,4.333333,8.000000,4.000000,12.666667,27.333333,26.000000,0.562500,1.155000,2.565000,3.645000,3.348900,33.379200,55.998000,93.549600,676.000000,1092.000000,1872.000000,4160.000000,12.000000,20.000000,108.000000,240.000000,408.000000,1.562500,5.625000,11.550000,20.500000,464.419100,1096.550400,2201.045600,3133.848800,3112.000000,6912.000000,12806.000000,19928.000000,79.000000,176.000000,350.000000,492.000000,526.000000,1460.000000,2622.000000,3660.000000,32.088300,87.788000,163.103000,235.100400,0.980000,2.420000,7.210000,2.000000,-5.000000,49.000000,-3.000000,-7.000000,7.000000,-0.040000,-0.350000,3.020000,0.980000,2.113333,4.463333,2.000000,1.000000,13.000000,-2.333333,-5.000000,3.000000,-0.040000,-0.170000,1.140000,-7.260000,-8.640000,-14.520000,114.000000,240.000000,360.000000,18.000000,32.000000,52.000000,3.000000,5.760000,8.600000
